A-DC1,A-DC2,A-DC3,A-DC4,A-DC5,A-DC6,A-DC7,A-DC8,B-DC1,B-DC2,B-DC3,B-DC4,B-DC5,B-DC6,B-DC7,B-DC8,condition
2033.000,366.800,75.630,19.890,1422.000,221.800,36.910,8.100,182.300,31.150,5.925,1.747,387.400,82.080,18.770,6.167,baseline
2051.000,366.300,76.320,19.940,1425.000,221.500,36.820,8.039,184.200,31.220,5.840,1.744,389.500,82.590,18.850,6.148,baseline
2037.000,366.700,75.900,19.640,1410.000,218.800,36.780,8.012,182.100,31.060,5.898,1.712,386.200,81.550,18.610,6.108,baseline
2000.000,360.700,75.230,19.230,1423.000,219.600,35.950,7.987,183.100,31.000,5.811,1.728,384.900,81.130,18.660,6.085,baseline
2019.000,363.400,75.510,19.290,1408.000,219.100,36.380,8.051,184.400,31.000,5.788,1.704,383.700,80.970,18.510,6.028,baseline
2005.000,362.600,74.390,19.390,1422.000,218.500,36.110,7.940,183.000,31.070,5.797,1.702,384.800,81.250,18.600,6.078,baseline
2011.000,358.500,75.290,19.410,1413.000,219.600,36.450,8.042,182.700,30.770,5.783,1.706,384.800,81.160,18.580,6.108,baseline
2021.000,363.700,75.010,19.280,1413.000,219.400,36.060,8.056,181.700,30.940,5.784,1.692,383.600,81.110,18.550,6.101,baseline
2026.000,364.600,74.480,19.480,1413.000,219.300,36.400,7.994,182.000,30.720,5.830,1.687,384.100,80.830,18.490,6.078,baseline
2006.000,363.500,75.280,19.710,1396.000,221.400,36.660,8.031,182.200,30.850,5.808,1.688,384.100,81.650,18.540,6.110,baseline
2014.000,365.000,75.460,19.600,1411.000,220.400,36.030,8.042,184.200,30.690,5.818,1.721,384.300,81.050,18.620,6.123,baseline
2034.000,364.500,75.520,19.630,1419.000,218.900,36.310,8.048,181.600,30.790,5.786,1.696,382.900,81.510,18.600,6.156,baseline
2033.000,366.500,75.650,19.810,1411.000,219.400,36.040,8.079,181.200,30.670,5.754,1.707,386.100,81.820,18.690,6.144,baseline
2028.000,367.800,75.740,19.550,1404.000,219.300,36.520,7.975,182.400,30.690,5.779,1.691,383.000,80.960,18.460,6.045,baseline
2009.000,359.200,74.460,19.510,1398.000,219.100,36.000,7.909,181.100,30.560,5.725,1.701,382.200,80.570,18.300,6.043,baseline
1993.000,363.200,74.010,19.350,1412.000,218.700,35.880,8.017,181.800,30.330,5.713,1.677,379.400,80.570,18.250,6.003,baseline
1999.000,357.700,73.910,19.380,1391.000,217.500,35.850,7.990,180.900,30.380,5.707,1.677,379.400,79.840,18.370,6.054,baseline
1985.000,359.600,73.450,19.070,1404.000,216.200,35.400,7.879,182.400,30.430,5.678,1.683,379.500,80.090,18.340,5.986,baseline
2006.000,358.000,74.100,18.820,1398.000,217.300,35.470,7.928,178.900,30.230,5.707,1.694,379.100,79.900,18.350,5.969,baseline
2000.000,359.400,73.000,19.420,1393.000,216.700,35.760,7.826,180.400,30.230,5.688,1.689,380.600,80.420,18.290,6.037,baseline
1986.000,358.000,74.300,19.140,1400.000,218.200,35.330,7.934,180.000,30.200,5.613,1.687,381.100,79.860,18.280,6.012,baseline
1993.000,355.900,73.880,19.250,1394.000,215.800,35.870,7.956,180.300,30.320,5.629,1.677,380.300,80.480,18.310,6.049,baseline
1992.000,363.800,73.650,19.200,1387.000,216.200,36.240,7.954,179.900,30.350,5.610,1.672,380.100,80.310,18.370,6.036,baseline
1988.000,361.000,74.930,19.280,1387.000,216.600,35.930,7.989,181.000,30.360,5.666,1.680,381.700,80.450,18.260,6.023,baseline
1988.000,357.700,74.430,19.470,1371.000,214.400,35.620,7.998,181.600,30.110,5.636,1.682,382.700,81.360,18.400,6.123,baseline
2012.000,362.500,74.800,19.420,1397.000,215.200,35.530,7.900,181.100,30.350,5.639,1.697,383.000,80.840,18.540,6.072,baseline
2010.000,360.500,75.010,19.260,1390.000,215.000,35.310,7.828,183.400,30.140,5.607,1.672,381.100,81.140,18.310,6.017,baseline
1993.000,354.400,73.660,19.180,1391.000,214.100,34.970,7.790,181.400,30.060,5.629,1.671,379.400,79.700,18.050,5.922,baseline
1994.000,354.500,73.360,19.070,1388.000,214.600,35.200,7.854,181.100,30.100,5.572,1.658,378.200,79.560,18.060,5.927,baseline
1976.000,353.900,73.770,19.200,1377.000,215.100,35.580,7.748,179.400,29.950,5.603,1.669,379.400,79.680,17.940,5.924,baseline
1977.000,354.900,73.330,18.870,1373.000,215.000,35.400,7.831,180.900,29.830,5.573,1.634,378.100,79.360,18.050,5.927,baseline
